index,open,high,low,close,number_ticks
2022/5/7 11:40,35943.7,35949.25,35937.21,35942.43,2393
2022/5/7 11:45,35942.43,35974.8,35942.32,35972.6,2558
2022/5/7 11:50,35973.48,35975.04,35941.71,35941.97,2515
2022/5/7 11:55,35942.54,35956.24,35938.82,35953.66,2744
2022/5/7 12:00,35953.68,35971.14,35937.04,35969.13,2611
2022/5/7 12:05,35969.13,35969.48,35950.09,35958.8,2365
2022/5/7 12:10,35958.36,35961.66,35935.21,35952.84,2349
2022/5/7 12:15,35952.84,35956.95,35940.71,35952.62,2349
2022/5/7 12:20,35952.62,35953.55,35919.29,35919.7,2467
2022/5/7 12:25,35919.7,35951.97,35919.63,35950.95,2627
2022/5/7 12:30,35950.95,35950.95,35924.59,35928.26,2580
2022/5/7 12:35,35928.26,35946.58,35925.25,35936.14,2591
2022/5/7 12:40,35936.14,35944.81,35931.93,35935.08,2190
2022/5/7 12:45,35935.08,35939.58,35917.55,35917.7,2019
2022/5/7 12:50,35917.7,35918.45,35889.15,35906.68,2737
2022/5/7 12:55,35906.68,35958.19,35901.05,35950.77,2757
2022/5/7 13:00,35950.77,35956.73,35936.47,35943.08,2567
2022/5/7 13:05,35943.09,35943.47,35918.28,35925.73,2387
2022/5/7 13:10,35925.73,35925.73,35896.82,35913.5,2551
2022/5/7 13:15,35912.82,35927.36,35902.38,35904.91,2587
2022/5/7 13:20,35902.3,35907.76,35881.48,35899.74,2434
2022/5/7 13:25,35899.99,35902.05,35891.05,35896.89,2476
2022/5/7 13:30,35896.89,35906.21,35875.97,35879.48,2682
2022/5/7 13:35,35879.48,35892.92,35861.99,35880.12,2685
2022/5/7 13:40,35880.12,35890.96,35876.41,35889.61,2569
2022/5/7 13:45,35889.61,35891.13,35872.43,35876.38,2556
2022/5/7 13:50,35876.38,35881.27,35873.08,35879.65,2189
2022/5/7 13:55,35879.65,35883.16,35867.21,35876.83,2410
2022/5/7 14:00,35876.83,35896.16,35869.93,35892.23,2482
2022/5/7 14:05,35892.53,35896,35881.58,35888.68,2396
2022/5/7 14:10,35888.68,35904.01,35882.89,35903.5,2446
2022/5/7 14:15,35903.5,35979.54,35902.75,35978.61,3036
2022/5/7 14:20,35978.61,35987.79,35956.09,35958.15,2618
2022/5/7 14:25,35959.5,35966.31,35933.36,35941.7,2808
2022/5/7 14:30,35941.71,35956.89,35936.04,35942.03,2530
2022/5/7 14:35,35942.03,35957.23,35935.03,35957,2611
2022/5/7 14:40,35957,35957,35931.06,35940.63,2316
2022/5/7 14:45,35940.63,35945.63,35909.96,35919.08,2602
2022/5/7 14:50,35919.08,35923.5,35882.85,35887.13,2338
2022/5/7 14:55,35887.13,35893.83,35871.88,35886.2,2611
2022/5/7 15:00,35885.75,35904.58,35877.69,35897.18,3152
2022/5/7 15:05,35897.18,35903.86,35863.47,35889.04,3035
2022/5/7 15:10,35889.04,35901.05,35877.8,35891.39,2446
2022/5/7 15:15,35891.39,35912.76,35888.9,35905.88,2647
2022/5/7 15:20,35906.27,35909.89,35856.95,35873.12,2693
2022/5/7 15:25,35873.13,35891.15,35868.38,35881.82,2679
2022/5/7 15:30,35882.1,35885.03,35874,35880.57,2523
2022/5/7 15:35,35880.79,35889.72,35877.14,35885.13,2408
2022/5/7 15:40,35885.2,35901.5,35872.17,35895.15,2442
2022/5/7 15:45,35896.15,35896.31,35876.27,35884.65,2358
2022/5/7 15:50,35884.65,35887.93,35873.05,35873.05,2470
2022/5/7 15:55,35873.05,35874.55,35850.7,35865.21,2669
2022/5/7 16:00,35863.38,35864.16,35817.29,35824.86,2870
2022/5/7 16:05,35825.03,35847.74,35825.03,35834.51,2835
2022/5/7 16:10,35834.46,35847.04,35821.07,35824.37,2432
2022/5/7 16:15,35824.59,35824.73,35797.44,35806.45,2632
2022/5/7 16:20,35806.45,35820.73,35795.45,35819.48,2491
2022/5/7 16:25,35819.48,35822.38,35796.17,35806.04,2473
2022/5/7 16:30,35806.04,35808.82,35746.67,35754.47,2500
2022/5/7 16:35,35754.93,35792.63,35754.93,35772.81,2753
2022/5/7 16:40,35772.81,35774.07,35755.23,35766.45,2727
2022/5/7 16:45,35766.09,35766.69,35741.91,35754.74,2681
2022/5/7 16:50,35754.74,35795.14,35753.77,35787.8,2939
2022/5/7 16:55,35787.8,35797.21,35751.67,35752.33,2263
2022/5/7 17:00,35768.23,35799,35753.04,35797.83,2823
2022/5/7 17:05,35797.52,35797.98,35753.88,35766.12,2684
2022/5/7 17:10,35766.34,35766.85,35395.87,35458.12,3481
2022/5/7 17:15,35460.96,35534.09,35370.98,35459.19,3872
2022/5/7 17:20,35459.19,35460.38,35149.71,35303.27,3653
2022/5/7 17:25,35302.14,35419.98,35298.43,35333.69,3571
2022/5/7 17:30,35333.57,35502.16,35274.88,35444,2588
2022/5/7 17:35,35444,35471.46,35370.49,35470.16,3325
2022/5/7 17:40,35470.32,35472.79,35347.79,35353.11,3247
2022/5/7 17:45,35353.14,35426.57,35229.06,35253.81,3616
2022/5/7 17:50,35253.81,35313.29,35161.11,35211.92,3716
2022/5/7 17:55,35211.92,35232.25,35005.13,35026.13,3431
2022/5/7 18:00,35025.13,35240.48,35025.12,35216.88,4345
2022/5/7 18:05,35218.41,35238.39,35170.35,35172.47,3449
2022/5/7 18:10,35172.47,35240.54,35160.12,35237.56,3277
2022/5/7 18:15,35237.47,35300.5,35198.05,35224.15,3511
2022/5/7 18:20,35224.1,35224.34,35116.87,35135.63,3223
2022/5/7 18:25,35135.63,35211.73,35125.09,35192.41,3451
2022/5/7 18:30,35192.36,35303.03,35188.05,35213.11,3465
2022/5/7 18:35,35212.36,35245.05,35160.34,35165.17,3213
2022/5/7 18:40,35165.18,35192.41,35149.3,35159.25,3378
2022/5/7 18:45,35159.25,35176.47,35065.21,35080.86,3301
2022/5/7 18:50,35081.34,35104.08,34804.74,34927.48,4549
2022/5/7 18:55,34926.57,35083.61,34904.63,35043.57,4382
2022/5/7 19:00,35043.56,35231.87,35016.99,35187.11,4114
2022/5/7 19:05,35187.1,35301.08,35182.77,35238.09,3849
2022/5/7 19:10,35238.09,35432.23,35223.27,35432.23,4061
2022/5/7 19:15,35435.37,35511.48,35387.78,35419.31,3636
2022/5/7 19:20,35419.31,35481.06,35393.61,35429.67,3351
2022/5/7 19:25,35429.67,35669.37,35413.25,35611.93,4314
2022/5/7 19:30,35611.04,35737.7,35557.83,35627.86,3987
2022/5/7 19:35,35628.27,35633.15,35577.83,35585.57,3537
2022/5/7 19:40,35585.26,35586.49,35546.45,35553.94,3360
2022/5/7 19:45,35553.94,35555.27,35479.75,35479.75,3587
2022/5/7 19:50,35479.75,35555.48,35463.35,35524.72,3451
2022/5/7 19:55,35524.72,35524.72,35452.58,35461.62,2694
2022/5/7 20:00,35461.62,35467.54,35384.84,35388.09,3007
2022/5/7 20:05,35388.23,35477.7,35380.73,35469.69,3043
2022/5/7 20:10,35469.69,35495.95,35439.27,35441.92,2740
2022/5/7 20:15,35441.92,35441.92,35359.89,35361.09,2748
2022/5/7 20:20,35361.09,35405.56,35310.68,35355.7,3349
2022/5/7 20:25,35355.6,35359.14,35318.61,35323.86,3174
2022/5/7 20:30,35323.86,35329.69,35289.87,35303.04,2998
2022/5/7 20:35,35303.04,35355.52,35288.79,35292.48,3018
2022/5/7 20:40,35292.48,35292.48,35235.27,35238.16,2804
2022/5/7 20:45,35240.5,35307.55,35223.37,35225.59,3151
2022/5/7 20:50,35225.59,35236.45,35119.56,35128.4,2965
2022/5/7 20:55,35128.15,35148.3,35058.98,35089.58,3229
2022/5/7 21:00,35089.59,35169.88,35089.59,35150.44,3208
2022/5/7 21:05,35150.56,35220.78,35146.16,35159.48,3222
2022/5/7 21:10,35159.48,35204.48,35138.77,35197.01,3210
2022/5/7 21:15,35195.6,35199.54,35054.45,35080.59,2844
2022/5/7 21:20,35080.63,35114.58,34968.59,35114.06,3666
2022/5/7 21:25,35113.84,35134.42,35088.73,35121.98,3376
2022/5/7 21:30,35121.98,35145.25,35036.49,35124.61,3291
2022/5/7 21:35,35124.61,35132.9,35100.55,35110.33,2918
2022/5/7 21:40,35110.33,35141.25,35077.39,35086.67,2982
2022/5/7 21:45,35087.45,35108.45,34889.84,34926.72,3395
2022/5/7 21:50,34929.02,34982.65,34714.66,34826.49,4382
2022/5/7 21:55,34827.39,34927.77,34807.74,34825.95,4060
2022/5/7 22:00,34825.95,34908.53,34784,34784.5,3598
2022/5/7 22:05,34785,34785,34554.87,34701.01,4530
2022/5/7 22:10,34701.01,34765.55,34593.8,34599.57,4302
2022/5/7 22:15,34600.76,34671.34,34408.96,34642.89,4596
2022/5/7 22:20,34644.93,34691.27,34596.98,34688.4,4252
2022/5/7 22:25,34688.36,34719.95,34550.07,34578.66,4272
2022/5/7 22:30,34578.66,34592.07,34441.7,34540.32,4138
2022/5/7 22:35,34542.2,34615.82,34510.46,34515.55,3894
2022/5/7 22:40,34516.64,34549.77,34464.77,34532.6,3705
2022/5/7 22:45,34532.6,34581.23,34508.59,34510.8,3557
2022/5/7 22:50,34510.8,34529.32,34369.93,34369.93,3545
2022/5/7 22:55,34369.93,34629.7,34342.09,34569.45,4516
2022/5/7 23:00,34569.84,34618.7,34488.03,34497.37,3632
2022/5/7 23:05,34497.37,34508.98,34345.5,34394.77,3717
2022/5/7 23:10,34394.77,34463.96,34230.59,34433.75,4300
2022/5/7 23:15,34433.75,34517.52,34380.64,34475.36,3992
2022/5/7 23:20,34475.36,34521.8,34460.86,34503.88,3525
2022/5/7 23:25,34504,34513.91,34416.02,34445.09,3050
2022/5/7 23:30,34445.11,34463.13,34319.85,34362.46,3751
2022/5/7 23:35,34362.46,34376.59,34279.22,34279.22,3334
2022/5/7 23:40,34279.22,34362.39,34277.34,34347.64,3484
2022/5/7 23:45,34348,34491.39,34348,34485.33,3936
2022/5/7 23:50,34485.33,34512.13,34443.53,34453.43,3151
2022/5/7 23:55,34453.43,34494.37,34424.96,34472.64,3243
2022/5/8 0:00,34474.88,34604.74,34456.2,34585.28,3523
2022/5/8 0:05,34585.28,34648.61,34564.57,34567.25,3252
2022/5/8 0:10,34568,34628.29,34558.88,34608.11,3088
2022/5/8 0:15,34607.61,34637.12,34597.4,34634.01,3134
2022/5/8 0:20,34635.7,34642.55,34595.34,34625.94,2916
2022/5/8 0:25,34626.85,34658.17,34614.59,34650.36,2722
2022/5/8 0:30,34650.99,34670.48,34558.79,34560.79,3101
2022/5/8 0:35,34560.79,34561.73,34515.64,34561.73,3193
2022/5/8 0:40,34560.62,34590.81,34534.87,34535.96,2860
2022/5/8 0:45,34535.84,34538.22,34450.5,34497.46,3205
2022/5/8 0:50,34497.68,34498.98,34450.2,34460.29,2794
2022/5/8 0:55,34460.29,34479.59,34397.85,34400.87,3144
2022/5/8 1:00,34400.87,34429.84,34368.14,34401.95,3110
2022/5/8 1:05,34401.95,34466.23,34395.61,34463.62,3077
2022/5/8 1:10,34463.62,34463.84,34392.21,34413.36,2801
2022/5/8 1:15,34412.63,34443.66,34388.29,34437.61,2671
2022/5/8 1:20,34437.61,34445.93,34388.26,34396.26,2741
2022/5/8 1:25,34396.22,34396.26,34317.67,34362.78,3200
2022/5/8 1:30,34362.78,34397.15,34343.75,34362.58,3057
2022/5/8 1:35,34362.58,34417.23,34329.13,34413.75,3147
2022/5/8 1:40,34414.78,34432.09,34358.74,34363.32,2834
2022/5/8 1:45,34364.14,34451.08,34363.02,34425.09,3176
2022/5/8 1:50,34425.43,34439.03,34412.55,34438.98,2838
2022/5/8 1:55,34438.98,34441.54,34408.11,34441.36,2690
2022/5/8 2:00,34441.37,34517.38,34441.05,34482.31,3117
2022/5/8 2:05,34482.31,34513.75,34462.05,34503.29,2803
2022/5/8 2:10,34503.29,34622.87,34497.1,34612.05,3334
2022/5/8 2:15,34611.74,34611.74,34535.77,34548.55,2621
2022/5/8 2:20,34548.55,34556.71,34539.63,34556.66,2719
2022/5/8 2:25,34556.47,34644.96,34551.48,34603.21,3035
2022/5/8 2:30,34603.21,34615.21,34576.49,34611.05,2893
2022/5/8 2:35,34611.05,34719.77,34611.05,34719.72,3333
2022/5/8 2:40,34719.72,34722.92,34661.04,34689.9,2847
2022/5/8 2:45,34689.91,34857.59,34684.99,34791.48,3413
2022/5/8 2:50,34791.57,34928.31,34760.64,34814.48,3227
2022/5/8 2:55,34814.48,34814.48,34746.4,34769.95,3177
2022/5/8 3:00,34769.95,34851.59,34764.26,34851.59,3015
2022/5/8 3:05,34851.48,34890.6,34799.09,34803.69,3000
2022/5/8 3:10,34803.69,34805.3,34712.84,34730.8,2947
2022/5/8 3:15,34730.8,34800.37,34715.68,34785.6,3284
2022/5/8 3:20,34785.6,34812,34778.87,34780.33,3082
2022/5/8 3:25,34780.33,34780.87,34712.8,34721.45,3029
2022/5/8 3:30,34721.45,34745.29,34696,34738.73,3024
2022/5/8 3:35,34739.52,34754.47,34690.89,34701.38,2966
2022/5/8 3:40,34701.4,34728.13,34680.28,34685.23,3112
2022/5/8 3:45,34684.61,34687.29,34662.61,34679.57,2730
2022/5/8 3:50,34679.57,34705.57,34620.85,34623.09,2933
2022/5/8 3:55,34623.09,34634.75,34597.23,34597.71,2654
2022/5/8 4:00,34597.71,34613.36,34587.27,34595.25,2840
2022/5/8 4:05,34595.23,34664.88,34592.44,34650.91,2856
2022/5/8 4:10,34650.91,34689.39,34649.13,34651.37,2849
2022/5/8 4:15,34651.37,34655.87,34602.67,34641.83,2557
2022/5/8 4:20,34641.83,34652.48,34603.39,34606.69,2530
2022/5/8 4:25,34609.32,34633.82,34502.47,34517.63,2807
2022/5/8 4:30,34517.63,34571.58,34499.7,34562.73,3094
2022/5/8 4:35,34563.14,34610.46,34544.77,34544.77,2967
2022/5/8 4:40,34544.77,34608.78,34543.72,34606.39,2964
2022/5/8 4:45,34606.39,34674.96,34606.38,34674.41,2884
2022/5/8 4:50,34674.41,34707.4,34659.61,34677.13,3099
2022/5/8 4:55,34677.13,34694.83,34658.23,34660.92,2640
2022/5/8 5:00,34660.92,34690.88,34653.5,34673.23,3085
2022/5/8 5:05,34673.23,34687.04,34576.82,34584.5,3063
2022/5/8 5:10,34584.5,34595.98,34543.76,34592.7,3064
2022/5/8 5:15,34592.7,34595.93,34562,34572.65,3111
2022/5/8 5:20,34572.65,34573.7,34540.58,34564.46,2803
2022/5/8 5:25,34564.43,34570.03,34538.37,34540.13,2771
2022/5/8 5:30,34540.17,34580.35,34537.8,34579.81,3085
2022/5/8 5:35,34579.81,34598.09,34546.7,34567.22,2883
2022/5/8 5:40,34567.22,34598.59,34523.54,34598.03,3106
2022/5/8 5:45,34598.03,34599.44,34535.06,34536.8,2841
2022/5/8 5:50,34536.8,34569.58,34529.6,34549,3043
2022/5/8 5:55,34549,34586.8,34547.73,34568.67,3077
2022/5/8 6:00,34568.62,34603.65,34551.27,34551.45,3041
2022/5/8 6:05,34551.34,34592.87,34521.24,34588.55,3223
2022/5/8 6:10,34588.55,34658,34588.52,34635.52,3496
2022/5/8 6:15,34635.52,34692.77,34626.06,34692.77,3351
2022/5/8 6:20,34692.77,34713.26,34625,34660.33,3364
2022/5/8 6:25,34660.11,34694.98,34649.05,34657.12,3261
2022/5/8 6:30,34657.32,34692.69,34655.66,34687.26,2955
2022/5/8 6:35,34687.27,34715.76,34685.65,34702.23,3160
2022/5/8 6:40,34702.23,34710.16,34678.39,34699.25,2831
2022/5/8 6:45,34699.5,34786.65,34696.5,34740.13,3494
2022/5/8 6:50,34740.14,34740.96,34707.92,34725.38,2913
2022/5/8 6:55,34725.23,34728.96,34706,34728.38,3046
2022/5/8 7:00,34727.97,34760.37,34718.73,34746.37,3590
2022/5/8 7:05,34746.37,34823.11,34745.98,34789.16,3259
2022/5/8 7:10,34789.16,34800.79,34757.82,34770.61,3234
2022/5/8 7:15,34770.86,34783.54,34753.3,34769.44,2724
2022/5/8 7:20,34769.44,34778.65,34738.17,34774.04,2739
2022/5/8 7:25,34774.04,34861.46,34756.68,34827.36,3328
2022/5/8 7:30,34827.36,34836.99,34773.4,34777.08,3155
2022/5/8 7:35,34777.08,34799.2,34758,34798.77,2933
2022/5/8 7:40,34798.86,34805.76,34751.91,34754.84,2971
2022/5/8 7:45,34754.84,34761.34,34723.38,34736.2,2617
2022/5/8 7:50,34736.2,34752.7,34721.75,34747.5,2827
2022/5/8 7:55,34747.5,34797.83,34746.58,34778.32,3088
2022/5/8 8:00,34778.32,34807.18,34739.81,34789,3153
2022/5/8 8:05,34789,34802.55,34766.32,34785.6,2735
2022/5/8 8:10,34785.6,34835.91,34784.55,34821.92,3049
2022/5/8 8:15,34821.92,34835.78,34758.01,34758.7,2623
2022/5/8 8:20,34758.84,34759.39,34699.72,34706.85,2985
2022/5/8 8:25,34706.94,34712.25,34658.85,34680.12,3168
2022/5/8 8:30,34680.12,34680.14,34644.25,34650.44,3020
2022/5/8 8:35,34650.71,34658.5,34614.36,34630.15,3065
2022/5/8 8:40,34630.25,34674.73,34620.44,34661.16,3248
2022/5/8 8:45,34661.16,34704.21,34646.31,34648.53,3130
2022/5/8 8:50,34648.53,34660.6,34593.43,34643.84,3095
2022/5/8 8:55,34643.84,34665.36,34603.2,34623.78,2954
2022/5/8 9:00,34623.78,34657.92,34609.8,34620.97,3233
2022/5/8 9:05,34620.83,34635.05,34605.82,34618.03,3150
2022/5/8 9:10,34618.02,34623.11,34568.77,34616.88,3040
2022/5/8 9:15,34616.88,34640,34552.09,34565.05,3222
2022/5/8 9:20,34565.05,34592.22,34559.91,34591.96,3221
2022/5/8 9:25,34592.05,34663.95,34589.33,34597.81,3360
2022/5/8 9:30,34598.15,34611.6,34580.59,34606.8,2723
2022/5/8 9:35,34606.8,34609.35,34555.83,34571.46,2943
2022/5/8 9:40,34571.46,34588.74,34533.65,34567.49,3080
2022/5/8 9:45,34567.54,34601.63,34541.3,34552.05,2690
2022/5/8 9:50,34552.05,34553.16,34526.13,34540.55,2488
2022/5/8 9:55,34540.55,34548.03,34352.5,34364.54,3726
2022/5/8 10:00,34364.95,34532.69,34298.97,34494.3,4141
2022/5/8 10:05,34494.3,34541.01,34455.41,34507.04,3748
2022/5/8 10:10,34507.04,34513.52,34424.2,34443.3,3283
2022/5/8 10:15,34443.3,34497.45,34401.83,34401.83,3415
2022/5/8 10:20,34406.87,34430.99,34375.07,34393.8,3554
2022/5/8 10:25,34393.18,34482.67,34391.66,34451.75,3552
2022/5/8 10:30,34451.75,34475.1,34397.86,34474.49,3555
2022/5/8 10:35,34474.49,34566.75,34472.59,34481.09,3275
2022/5/8 10:40,34481.09,34485.36,34346.47,34346.68,3208
2022/5/8 10:45,34346.65,34438.09,34346.48,34379.8,3779
2022/5/8 10:50,34382.1,34405.7,34375.46,34398.96,3348
2022/5/8 10:55,34398.96,34461.94,34392.65,34444.7,3247
2022/5/8 11:00,34444.7,34523.88,34444.26,34523.88,3460
2022/5/8 11:05,34524.02,34551.04,34466.5,34471.38,3257
2022/5/8 11:10,34471.38,34471.38,34429.5,34467.11,2919
2022/5/8 11:15,34467.11,34524.2,34462.04,34467.08,3213
2022/5/8 11:20,34467.09,34497.58,34454.74,34487.89,2834
2022/5/8 11:25,34487.95,34559.62,34484.69,34518.71,3266
2022/5/8 11:30,34518.71,34566.01,34513.2,34541.09,3079
2022/5/8 11:35,34541.06,34579.13,34526.43,34527.88,3124
2022/5/8 11:40,34527.93,34532.48,34471.92,34479.48,3195
2022/5/8 11:45,34479.48,34481.48,34417.6,34424.11,3059
2022/5/8 11:50,34424.11,34427.71,34387.72,34406.23,2983
2022/5/8 11:55,34406.49,34423.74,34351.42,34356.53,3197
2022/5/8 12:00,34356.53,34408.8,34320.64,34348.29,3488
2022/5/8 12:05,34348.29,34407.81,34332.49,34404.1,3462
2022/5/8 12:10,34404.1,34415.76,34370.32,34401.27,3122
2022/5/8 12:15,34401.27,34408.74,34383.23,34390.6,3051
2022/5/8 12:20,34389.88,34396.39,34320.62,34330.38,3133
2022/5/8 12:25,34330.38,34431.3,34329.97,34414.78,3217
2022/5/8 12:30,34414.78,34468.91,34407.29,34442.77,3183
2022/5/8 12:35,34443.12,34508.92,34438.99,34508.54,3076
2022/5/8 12:40,34508.82,34533.72,34490.24,34529.91,2993
2022/5/8 12:45,34530.05,34538.18,34492.27,34501.76,2955
2022/5/8 12:50,34501.76,34502.32,34405.11,34427.98,2866
2022/5/8 12:55,34427.98,34428.74,34353.92,34376.34,3120
2022/5/8 13:00,34376.34,34380.39,33826.37,33929.16,4460
2022/5/8 13:05,33930.28,34015.44,33735.16,33821.23,4650
2022/5/8 13:10,33821.2,34159.79,33761.75,34006.88,5218
2022/5/8 13:15,34006.94,34107.31,33970.66,33988.68,4230
2022/5/8 13:20,33988.63,34048.86,33925.51,33993.02,4069
2022/5/8 13:25,33992.63,34082.7,33928.57,33979.45,4306
2022/5/8 13:30,33979.45,33980.07,33837.85,33840.13,4022
2022/5/8 13:35,33840.13,33947.71,33818.54,33847.63,3948
2022/5/8 13:40,33847.23,33914.74,33828.89,33912.03,3766
2022/5/8 13:45,33912.03,34023.27,33887.99,33997.21,3762
2022/5/8 13:50,33997.59,34070.4,33996.29,34069,3667
2022/5/8 13:55,34070.4,34099.36,34018.74,34065.37,3526
2022/5/8 14:00,34065.15,34101.93,33975.1,33977.84,3350
2022/5/8 14:05,33977.84,34015.57,33974.68,33983.15,3205
2022/5/8 14:10,33983.24,33987.14,33868.55,33925.36,3319
2022/5/8 14:15,33927.42,34050.05,33899.02,34044.63,3513
2022/5/8 14:20,34044.63,34382.95,34044.63,34320.48,4153
2022/5/8 14:25,34321.1,34349.09,34206.29,34209.77,3423
2022/5/8 14:30,34209.77,34434.53,34194.02,34424.27,3745
2022/5/8 14:35,34424.41,34567.02,34424.41,34501.91,4064
2022/5/8 14:40,34501.56,34561.99,34466.82,34553.3,3529
2022/5/8 14:45,34553.3,34611.5,34502.86,34516.1,3736
2022/5/8 14:50,34516.1,34522.61,34462.88,34480.13,3341
2022/5/8 14:55,34480.13,34521.05,34470.06,34505.3,3333
2022/5/8 15:00,34505.3,34571.88,34482.91,34497.41,3313
2022/5/8 15:05,34497.42,34549.32,34494.34,34540.81,3401
2022/5/8 15:10,34540.81,34664,34535.04,34594.96,3594
2022/5/8 15:15,34594.96,34703.38,34588.99,34676.27,3740
2022/5/8 15:20,34676.59,34696.02,34636.18,34641.16,3444
2022/5/8 15:25,34641.6,34660.54,34622.94,34652.67,3210
2022/5/8 15:30,34652.68,34691.76,34634.97,34642.82,3215
2022/5/8 15:35,34642.82,34643.36,34580.34,34601.02,3005
2022/5/8 15:40,34601.23,34601.38,34535.24,34553.38,3417
2022/5/8 15:45,34553.38,34584.48,34539.14,34583.03,3222
2022/5/8 15:50,34583.04,34588.05,34555.33,34587.81,3209
2022/5/8 15:55,34587.81,34606.89,34563.53,34581.77,3140
2022/5/8 16:00,34580.68,34619.82,34557.95,34561.39,3203
2022/5/8 16:05,34560.8,34609.41,34535.64,34588.02,3432
2022/5/8 16:10,34588.12,34588.23,34551.52,34575.48,3160
2022/5/8 16:15,34575.48,34577.49,34541.63,34572.64,3168
2022/5/8 16:20,34572.64,34582,34532.51,34554.65,3176
2022/5/8 16:25,34554.66,34557.71,34461.53,34475.05,3117
2022/5/8 16:30,34475.05,34480.84,34422.09,34478.39,3431
2022/5/8 16:35,34478.39,34511.1,34471.52,34487.77,3056
2022/5/8 16:40,34487.79,34508.41,34288.92,34319.76,3481
2022/5/8 16:45,34319.76,34372.56,34280.46,34295.66,3481
2022/5/8 16:50,34295.66,34310.66,34246.16,34246.16,3001
2022/5/8 16:55,34241.84,34294.28,34222,34231.83,2751
2022/5/8 17:00,34225.03,34284.41,34225.03,34261.75,3151
2022/5/8 17:05,34261.76,34281.84,34233.79,34249.08,3153
2022/5/8 17:10,34249.01,34281.05,34238.25,34270.9,2702
2022/5/8 17:15,34270.9,34341.78,34270.64,34286.5,2984
2022/5/8 17:20,34286.07,34311.94,34263.26,34276.79,2565
2022/5/8 17:25,34276.23,34315.63,34270.47,34313.91,2797
2022/5/8 17:30,34313.91,34440.39,34311.3,34385.78,2271
2022/5/8 17:35,34385.78,34461.48,34372.75,34458.84,3128
2022/5/8 17:40,34458.84,34458.84,34402.88,34418.65,2758
2022/5/8 17:45,34418.82,34426.91,34403.56,34416.66,2757
2022/5/8 17:50,34416.66,34455.84,34416.24,34423.17,2630
2022/5/8 17:55,34423.17,34453.04,34422.05,34446,2713
2022/5/8 18:00,34446.11,34464.96,34056.98,34200.27,3897
2022/5/8 18:05,34200.27,34244.13,34098.88,34197.96,3857
2022/5/8 18:10,34197.95,34229.15,34171.58,34178.94,3310
2022/5/8 18:15,34178.94,34242.17,34167.55,34184.49,3400
2022/5/8 18:20,34184.36,34194.88,34149.73,34192.33,3410
2022/5/8 18:25,34191.57,34213.44,34149.43,34151.57,3269
2022/5/8 18:30,34151.57,34158.92,34092.34,34142.32,3454
2022/5/8 18:35,34142.32,34181.46,34118.83,34123.52,3075
2022/5/8 18:40,34124.16,34203.55,34123.49,34182.17,3372
2022/5/8 18:45,34181.74,34229.46,34176.82,34219.98,3073
2022/5/8 18:50,34219.39,34298.39,34218.29,34280.09,3374
2022/5/8 18:55,34280.09,34308.34,34261.48,34268.65,3133
2022/5/8 19:00,34268.65,34268.65,34240.83,34261.84,3120
2022/5/8 19:05,34261.84,34279.87,34212.95,34259.1,3019
2022/5/8 19:10,34259.1,34259.75,34226.52,34241.49,2807
2022/5/8 19:15,34241.49,34246.37,34194.87,34225.59,2778
2022/5/8 19:20,34225.6,34226.79,34191.38,34198.64,2837
2022/5/8 19:25,34198.64,34213.95,34113.32,34122.32,3002
2022/5/8 19:30,34122.32,34122.32,33974.73,34009.71,4030
2022/5/8 19:35,34009.49,34059.96,33996.16,34045.76,3642
2022/5/8 19:40,34045.76,34051.94,34006.39,34039.46,3344
2022/5/8 19:45,34040.3,34062.62,33984.82,33984.91,3544
2022/5/8 19:50,33985.3,33993.64,33922.71,33961.37,3649
2022/5/8 19:55,33961.37,34119.6,33955.44,34032.04,3492
2022/5/8 20:00,34032.04,34096.5,33982.6,34043.33,3571
2022/5/8 20:05,34043.33,34076.05,34026.99,34063.5,3277
2022/5/8 20:10,34063.5,34148.87,34057.78,34085.09,3348
2022/5/8 20:15,34085,34095.5,34054.77,34054.77,3000
2022/5/8 20:20,34054.77,34115.83,34054.2,34087.68,3143
2022/5/8 20:25,34087.68,34092.94,34062.34,34064.45,2944
2022/5/8 20:30,34063.2,34103.3,34057.13,34093.74,3516
2022/5/8 20:35,34093.8,34129.25,34077.46,34127.75,3210
2022/5/8 20:40,34127.75,34155.79,34101.46,34149.41,3519
2022/5/8 20:45,34149.4,34207.01,34112.93,34187.31,3210
2022/5/8 20:50,34186.34,34215.98,34140.8,34169.4,3291
2022/5/8 20:55,34169.4,34173.23,34122.37,34133.5,2691
2022/5/8 21:00,34133.64,34170.54,34115.82,34119.38,3013
2022/5/8 21:05,34119.38,34169.07,34113.85,34117.99,3008
2022/5/8 21:10,34117.99,34148.02,34102.28,34129.69,2770
2022/5/8 21:15,34130.12,34215.21,34130.12,34199.52,3198
2022/5/8 21:20,34199.52,34228.84,34146.16,34146.59,2566
2022/5/8 21:25,34146.59,34176.06,34141.14,34157.26,2677
2022/5/8 21:30,34157.26,34211.3,34152.41,34200.06,3012
2022/5/8 21:35,34200.05,34202.5,34088.63,34095.75,2551
2022/5/8 21:40,34095.75,34132.98,34086.59,34108.42,2824
2022/5/8 21:45,34109.18,34114.1,34056.16,34056.33,2838
2022/5/8 21:50,34056.33,34074.48,34026.8,34054.89,2859
2022/5/8 21:55,34054.9,34067.7,34032,34043.51,2779
2022/5/8 22:00,34043.51,34055.45,33936.35,33946.26,2815
